1,Source Airport,Destination Airport
1,IDR,BLR
1,IDR,BOM
1,IDR,PNQ
1,IMF,GAU
1,IXA,CCU
1,IXC,DEL
1,IXJ,DEL
1,IXM,MAA
1,IXR,CCU
1,IXR,DEL
1,IXS,CCU
1,IXS,GAU
1,IXZ,CCU
1,JAI,BOM
1,JDH,DEL
1,KUL,BLR
1,KUL,BOM
1,KUL,DEL
1,KUL,HYD
1,KUL,MAA
1,LKO,DEL
1,MAA,BLR
1,MAA,CJB
1,MAA,COK
1,MAA,HYD
1,MAA,IXM
1,MAA,KUL
1,MAA,TRZ
1,NAG,BOM
1,NBO,BOM
1,NRT,BOM
1,PAT,CCU
1,PBD,BOM
1,PNQ,BLR
1,PNQ,HYD
1,PNQ,IDR
1,RAJ,BOM
1,RJA,HYD
1,RPR,BHO
1,RPR,BOM
1,RPR,DEL
1,TRV,AUH
1,TRV,BLR
1,TRZ,MAA
1,UDR,BOM
1,UDR,DEL
1,VNS,CCU
1,VNS,DEL
1,VTZ,BLR
1,VTZ,CCU
1,ARN,SKG
1,ATH,OSL
1,ATH,PHL
1,CPH,SKG
1,GVA,OPO
1,OSL,ATH
1,PHL,ATH
1,SKG,ARN
1,SKG,CPH
1,ABE,CLT
1,ABI,DFW
1,ABQ,LAX
1,ABQ,ORD
1,ABQ,PHX
1,ABZ,LHR
1,ACC,LHR
1,ACT,DFW
1,ADL,BNE
1,ADL,SYD
1,AEX,DFW
1,AGP,LHR
1,AGS,DCA
1,AGU,DFW
1,AKL,BNE
1,AKL,PPT
1,AKL,SYD
1,ALB,DCA
1,ALO,ORD
1,AMA,DFW
1,AMM,JFK
1,AMM,ORD
1,AMM,YUL
1,AMS,LHR
1,ANC,LAX
1,AQP,LIM
1,ARN,LHR
1,ART,ORD
1,ART,PHL
1,ASP,SYD
1,ATH,LHR
1,ATL,CLT
1,ATL,LHR
1,ATL,ORD
1,ATL,PHL
1,ATL,PHX
1,AUH,CMB
1,AUH,DUS
1,AUH,IAD
1,AUH,ISB
1,AUH,JFK
1,AUH,LHE
1,AUH,LHR
1,AUH,MCT
1,AUH,ORD
1,AUS,CLT
1,AZO,ORD
1,BAH,DOH
1,BAH,LHR
1,BCN,LHR
1,BDL,DCA
1,BDL,ORD
1,BDL,PIT
1,BFL,PHX
1,BGO,LHR
1,BGR,DCA
1,BGR,PHL
1,BHD,LHR
1,BHM,MIA
1,BJL,DKR
1,BLQ,LHR
1,BLR,LHR
1,BMI,DFW
1,BMI,ORD
1,BNA,JFK
1,BNA,LGA
1,BNA,ORD
1,BNE,ADL
1,BNE,AKL
1,BNE,CBR
1,BNE,CNS
1,BNE,DRW
1,BNE,LAX
1,BNE,MEL
1,BNE,PER
1,BNE,SYD
1,BNE,TSV
1,BOM,LHR
1,BOS,BUF
1,BOS,LHR
1,BOS,PDX
1,BOS,PIT
1,BOS,RIC
1,BOS,ROC
1,BOS,SAN
1,BOS,SEA
1,BPT,DFW
1,BRO,DFW
1,BRU,LHR
1,BSL,LHR
1,BTR,DFW
1,BUD,LHR
1,BUF,BOS
1,BUF,DCA
1,BUF,ORD
1,BUR,PDX
1,BUR,PHX
1,BUR,SEA
1,BWI,JFK
1,BWI,LHR
1,BWI,ORD
1,CAE,DFW
1,CAE,PHL
1,CAK,DCA
1,CBR,BNE
1,CBR,MEL
1,CBR,SYD
1,CDG,LHR
1,CHA,DCA
1,CHA,DFW
1,CHA,ORD
1,CHC,SYD
1,CHO,LGA
1,CHO,ORD
1,CHS,DCA
1,CHS,DFW
1,CHS,MIA
1,CID,DFW
1,CID,ORD
1,CLE,JFK
1,CLE,MIA
1,CLE,ORD
1,CLE,PHL
1,CLL,DFW
1,CLT,ABE
1,CLT,ATL
1,CLT,AVP
1,CLT,CMH
1,CLT,DSM
1,CLT,FPO
1,CLT,GNV
1,CLT,GPT
1,CLT,HPN
1,CLT,JAN
1,CLT,LIT
1,CLT,MGM
1,CLT,MHT
1,CLT,MKE
1,CLT,MSY
1,CLT,OMA
1,CLT,PNS
1,CLT,SRQ
1,CLT,TLH
1,CLT,YOW
1,CLT,YUL
1,CLT,YYZ
1,CMB,AUH
1,CMH,DCA
1,CMH,JFK
1,CMH,LGA
1,CMH,MIA
1,CMH,ORD
1,CMH,PHL
1,CMI,DFW
1,CMI,ORD
1,CNS,BNE
1,COU,DFW
1,COU,ORD
1,CPH,LHR
1,CPT,LHR
1,CUU,DFW
1,CVG,DCA
1,CVG,DFW
1,CVG,JFK
1,CVG,MIA
1,CVG,ORD
1,CVG,PHL
1,CWA,ORD
1,DAY,DCA
1,DAY,LGA
1,DAY,ORD
1,DAY,PHL
1,DBQ,ORD
1,DCA,AGS
1,DCA,ALB
1,DCA,BDL
1,DCA,BGR
1,DCA,BHM
1,DCA,BNA
1,DCA,BUF
1,DCA,CAE
1,DCA,CAK
1,DCA,CHA
1,DCA,CHS
1,DCA,CMH
1,DCA,CRW
1,DCA,CVG
1,DCA,DSM
1,DCA,DTW
1,DCA,GSO
1,DCA,GSP
1,DCA,HPN
1,DCA,HSV
1,DCA,ILM
1,DCA,IND
1,DCA,ISP
1,DCA,JAN
1,DCA,JAX
1,DCA,LIT
1,DCA,MCI
1,DCA,MEM
1,DCA,MHT
1,DCA,MSP
1,DCA,MSY
1,DCA,MYR
1,DCA,OAJ
1,DCA,OMA
1,DCA,PBI
1,DCA,PDX
1,DCA,PIT
1,DCA,PNS
1,DCA,PVD
1,DCA,PWM
1,DCA,RDU
1,DCA,ROC
1,DCA,RSW
1,DCA,SAV
1,DCA,SDF
1,DCA,SRQ
1,DCA,STL
1,DCA,SYR
1,DCA,TLH
1,DCA,TYS
1,DCA,VPS
1,DCA,YHZ
1,DCA,YUL
1,DCA,YYZ
1,DEL,LHR
1,DEN,LAX
1,DEN,LHR
1,DEN,SEA
1,DFW,ABI
1,DFW,ACT
1,DFW,AEX
1,DFW,AGU
1,DFW,AMA
1,DFW,BMI
1,DFW,BNE
1,DFW,BPT
1,DFW,BRO
1,DFW,BTR
1,DFW,CAE
1,DFW,CHA
1,DFW,CHS
1,DFW,CID
1,DFW,CLL
1,DFW,CMI
1,DFW,COU
1,DFW,CRW
1,DFW,CUU
1,DFW,CVG
1,DFW,DRO
1,DFW,EVV
1,DFW,FAR
1,DFW,FSD
1,DFW,FSM
1,DFW,FWA
1,DFW,GCK
1,DFW,GGG
1,DFW,GJT
1,DFW,GPT
1,DFW,GRI
1,DFW,GRK
1,DFW,GRR
1,DFW,GSO
1,DFW,GSP
1,DFW,JAN
1,DFW,JLN
1,DFW,LAW
1,DFW,LCH
1,DFW,LEX
1,DFW,LFT
1,DFW,LRD
1,DFW,MAF
1,DFW,MGM
1,DFW,MHK
1,DFW,MLI
1,DFW,MLM
1,DFW,MLU
1,DFW,MOB
1,DFW,MSN
1,DFW,MZT
1,DFW,PBC
1,DFW,PIA
1,DFW,QRO
1,DFW,RAP
1,DFW,ROW
1,DFW,SAF
1,DFW,SAV
1,DFW,SGF
1,DFW,SHV
1,DFW,SJT
1,DFW,SLP
1,DFW,SPI
1,DFW,SPS
1,DFW,TLH
1,DFW,TRC
1,DFW,TXK
1,DFW,TYR
1,DFW,TYS
1,DFW,VPS
1,DFW,ZCL
1,DKR,BJL
1,DKR,LPA
1,DOH,BAH
1,DRO,DFW
1,DRO,PHX
1,DRW,BNE
1,DRW,SYD
1,DSM,CLT
1,DSM,DCA
1,DSM,ORD
1,DTW,DCA
1,DTW,LGA
1,DTW,ORD
1,DTW,YUL
1,DUB,LHR
1,DUS,AUH
1,DUS,JFK
1,DUS,LAX
1,DUS,LHR
1,DUS,MIA
1,DUS,RSW
1,DXB,LHR
1,EBB,LHR
1,EDI,LHR
1,ELH,MIA
1,ELP,LAX
1,ELP,ORD
1,ELP,PHX
1,EUG,LAX
1,EUG,PDX
1,EVV,DFW
1,EVV,ORD
1,EWR,HKG
1,EWR,LHR
1,EWR,ORD
1,EWR,ORY
1,EWR,SEA
1,EYW,MIA
1,FAR,DFW
1,FAR,ORD
1,FAT,LAX
1,FAT,PHX
1,FAY,DCA
1,FCO,LHR
1,FDF,SJU
1,FLG,PHX
1,FNT,ORD
1,FPO,CLT
1,FPO,MIA
1,FRA,LHR
1,FSD,DFW
1,FSD,ORD
1,FSM,DFW
1,FWA,DFW
1,FWA,ORD
1,GCK,DFW
1,GDL,LAX
1,GDL,PHX
1,GDL,SJC
1,GGG,DFW
1,GGT,MIA
1,GIB,LHR
1,GJT,DFW
1,GJT,PHX
1,GLA,LHR
1,GNV,MIA
1,GOT,LHR
1,GPT,CLT
1,GPT,DFW
1,GRB,ORD
1,GRI,DFW
1,GRK,DFW
1,GRR,DFW
1,GRR,ORD
1,GSO,DCA
1,GSO,DFW
1,GSO,LGA
1,GSO,MIA
1,GSO,PHL
1,GSP,DCA
1,GSP,DFW
1,GSP,PHL
1,GVA,LHR
1,GYE,JFK
1,GYE,SCY
1,GYE,UIO
1,HAJ,LHR
1,HAM,LHR
1,HEL,JFK
1,HEL,LHR
1,HEL,MAN
1,HKG,EWR
1,HKG,JFK
1,HKG,LAX
1,HKG,ORD
1,HKG,SFO
1,HMO,PHX
1,HNL,OAK
1,HNL,SJC
1,HNL,SYD
1,HPN,CLT
1,HPN,DCA
1,HPN,ORD
1,HSV,CLT
1,HSV,DCA
1,HSV,ORD
1,HYD,LHR
1,IAD,AUH
1,IAD,LHR
1,IAH,LAX
1,IAH,LHR
1,IAH,ORD
1,ICT,ORD
1,ILM,DCA
1,ILM,LGA
1,ILM,PHL
1,IND,DCA
1,IND,JFK
1,IND,MIA
1,IND,ORD
1,ISB,AUH
1,ISP,DCA
1,IST,LHR
1,JAN,CLT
1,JAN,DCA
1,JAN,DFW
1,JAX,DCA
1,JAX,MIA
1,JAX,ORD
1,JFK,AMM
1,JFK,AUH
1,JFK,BNA
1,JFK,BWI
1,JFK,CLE
1,JFK,CMH
1,JFK,CVG
1,JFK,DUS
1,JFK,GYE
1,JFK,HEL
1,JFK,HKG
1,JFK,IND
1,JFK,LIM
1,JFK,ORF
1,JFK,ORY
1,JFK,PIT
1,JFK,RDU
1,JFK,SCL
1,JFK,TPA
1,JFK,TXL
1,JFK,YUL
